"QID","imdb"
"Q123459531","co0271754"
"Q123459534","co0020047"
"Q123459532","co0412767"
"Q123459535","co0426421"
"Q123459539","co0028175"
"Q123459543","co0034131"
"Q123459548","co0206391"
"Q123459556","co0589686"
"Q123459645","co0217807"
"Q123464437","co0873687"
"Q123466917","co0048661"
"Q123466932","co0007832"
"Q123466909","co0570580"
"Q123466916","co0367091"
"Q123479604","co0174155"
"Q123482538","co0661778"
"Q123502554","co0565278"
"Q123518901","co0035910"
"Q123524421","co0722942"
"Q123566629","co0066030"
"Q81950264","co0720404"
"Q108535527","co0104060"
"Q108535491","co0116496"
"Q123459617","co0066770"
"Q123458828","co0056496"
"Q32491","co0354675"
"Q46578","co0198143"
"Q123585705","co0391558"
"Q123585842","co0484702"
"Q64361975","co0719924"
"Q55707851","co0552829"
"Q46737491","co0297376"
"Q60889048","co0393993"
"Q48784114","co0313872"
"Q49634222","co0741296"
"Q51337544","co0722631"
"Q51514100","co0381596"
"Q55237501","co0250340"
"Q55074828","co0689113"
"Q55137131","co0475221"
"Q55641635","co0556015"
"Q55642294","co0931685"
"Q56063582","co0627909"
"Q56204913","co0108232"
"Q56244868","co0401233"
"Q60746222","co0667642"
"Q61740339","co0238849"
"Q61944008","co0540234"
"Q63087547","co0637667"
"Q31086854","co0362416"
"Q30638085","co0369235"
"Q43401821","co0041952"
"Q28071521","co0147520"
"Q60874916","co0313068"
"Q60886425","co0120995"
"Q51482546","co0023635"
"Q56054894","co0227725"
"Q55614969","co0352965"
"Q56478547","co0712285"
"Q56574708","co0687826"
"Q60886316","co0192672"
"Q63537654","co0283926"
"Q64596984","co0382167"
"Q55603148","co0120782"
"Q47155173","co0061424"
"Q49851272","co0060193"
"Q31180999","co0093105"
"Q64524518","co0182593"
"Q55297300","co0438623"
"Q55602623","co0700902"
"Q55603031","co0701720"
"Q56072313","co0142959"
"Q45950042","co0479250"
"Q48977052","co0236703"
"Q28887850","co0022028"
"Q41511576","co0129244"
"Q42399150","co0345998"
"Q63612600","co0050873"
"Q63644113","co0040107"
"Q64596855","co0412097"
"Q55508943","co0000133"
"Q60437430","co0361322"
"Q60600023","co0137423"
"Q51816615","co0259111"
"Q43082788","co0103774"
"Q55612714","co0471026"
"Q28406415","co0615685"
"Q28683237","co0349217"
"Q42955033","co0670656"
"Q29863492","co0196381"
"Q30932907","co0718021"
"Q31202563","co0377183"
"Q47676592","co0701037"
"Q60886800","co0355149"
"Q85983145","co0330586"
"Q96096380","co0175128"
"Q86755103","co0295628"
"Q88966279","co0235561"
"Q91437508","co0711599"
"Q85783035","co0481480"
"Q65092070","co0675372"
"Q67204999","co0297865"
"Q88296669","co0494817"
"Q71359286","co0469063"
"Q73106316","co0012307"
"Q82291301","co0601921"
"Q83379201","co0490011"
"Q85769683","co0091945"
"Q85739993","co0764307"
"Q85793324","co0537672"
"Q85782820","co0481245"
"Q85795495","co0689448"
"Q85873176","co0536031"
"Q85983342","co0858195"
"Q86727941","co0037360"
"Q96239295","co0749277"
"Q88887980","co0047776"
"Q89099168","co0375288"
"Q89045213","co0059786"
"Q89045213","co0076944"
"Q89200108","co0000456"
"Q89198906","co0120388"
"Q89875062","co0469217"
"Q89875591","co0854699"
"Q89875772","co0217928"
"Q89875207","co0068726"
"Q89912105","co0153996"
"Q89918344","co0022381"
"Q90141498","co0043329"
"Q90924212","co0005065"
"Q91329074","co0065001"
"Q91335716","co0070464"
"Q92187942","co0383372"
"Q92780895","co0054676"
"Q92739725","co0258750"
"Q93277417","co0306532"
"Q93839980","co0034154"
"Q93840621","co0042262"
"Q94526523","co0029349"
"Q94580396","co0503660"
"Q94625464","co0048473"
"Q95402668","co0057323"
"Q95974612","co0384156"
"Q96000507","co0585999"
"Q96111646","co0035073"
"Q96382161","co0083921"
"Q96277099","co0041500"
"Q96405236","co0500500"
"Q96634129","co0708892"
"Q96679798","co0678774"
"Q96754685","co0694230"
"Q97130074","co0566071"
"Q97243504","co0714770"
"Q97279846","co0567240"
"Q76936818","co0679614"
"Q83976694","co0507154"
"Q96376054","co0033860"
"Q96779684","co0508689"
"Q76372081","co0186526"
"Q92466850","co0248323"
"Q93246984","co0147174"
"Q84266729","co0542434"
"Q85738663","co0743169"
"Q65090952","co0288916"
"Q65927105","co0233578"
"Q87071060","co0492333"
"Q88966501","co0462388"
"Q70610399","co0477732"
"Q92999549","co0082191"
"Q84765510","co0267486"
"Q85534250","co0780249"
"Q65092093","co0218758"
"Q92059688","co0353171"
"Q104486723","co0088173"
"Q98496985","co0109140"
"Q99631028","co0555503"
"Q103941859","co0304417"
"Q104145986","co0336940"
"Q104502032","co0370614"
"Q105046172","co0571001"
"Q105101724","co0278922"
"Q104117749","co0026680"
"Q99539463","co0065666"
"Q99539464","co0065200"
"Q104820520","co0080649"
"Q104820520","co0087769"
"Q104825284","co0010400"
"Q97554108","co0184517"
"Q99569506","co0635488"
"Q98605665","co0254206"
"Q99404709","co0095290"
"Q99447097","co0519193"
"Q98400556","co0703703"
"Q98047635","co0383648"
"Q98496194","co0857327"
"Q97328383","co0082090"
"Q97460967","co0039523"
"Q97602014","co0193900"
"Q97341083","co0496897"
"Q102414409","co0095256"
"Q97731592","co0003915"
"Q97958214","co0029856"
"Q97943517","co0134135"
"Q97940206","co0052227"
"Q97986881","co0320636"
"Q98002272","co0799586"
"Q98034247","co0738378"
"Q98071103","co0009576"
"Q98215772","co0068419"
"Q98215587","co0048599"
"Q98215494","co0051316"
"Q98216375","co0239725"
"Q99302365","co0006491"
"Q99302364","co0436241"
"Q99447427","co0545989"
"Q104843793","co0137299"
"Q100430755","co0123023"
"Q100488536","co0295848"
"Q100561840","co0487766"
"Q100561951","co0002897"
"Q100664323","co0040276"
"Q100699744","co1024552"
"Q100699785","co0209705"
"Q100701032","co0017867"
"Q100715594","co0098535"
"Q101071381","co0629081"
"Q101159239","co0080802"
"Q101246786","co0005998"
"Q101197331","co0084076"
"Q101188881","co0102773"
"Q101231717","co0005104"
"Q101238787","co0011575"
"Q104476728","co0766111"
"Q102036083","co0372929"
"Q102077788","co0043164"
"Q102414443","co0025326"
"Q102560155","co0005403"
"Q102477747","co0058997"
"Q104439655","co0137497"
"Q104597664","co0575969"
"Q104723353","co0012941"
"Q104711465","co0033197"
"Q104723537","co0277346"
"Q104844542","co0027770"
"Q104735386","co0064738"
"Q104822140","co0063109"
"Q104825089","co0080806"
"Q104866350","co0064996"
"Q104866309","co0075259"
"Q104854432","co0293963"
"Q104888035","co0548298"
"Q105093187","co0822122"
"Q98207659","co0052632"
"Q104772178","co0593326"
"Q101110480","co0308352"
"Q98457033","co0795325"
"Q98690551","co0651299"
"Q101584164","co0438247"
"Q106027564","co0088552"
"Q106249908","co0813575"
"Q108559543","co0847492"
"Q108671307","co0195785"
"Q105103345","co0682273"
"Q105166378","co0022447"
"Q106749304","co0227598"
"Q108490234","co0770923"
"Q110211368","co0222059"
"Q111103108","co0077049"
"Q113659629","co0145927"
"Q106833007","co0060226"
"Q105395751","co0292900"
"Q108225307","co0691921"
"Q109450239","co0499379"
"Q110108530","co0845833"
"Q105825912","co0663191"
"Q106493813","co0256576"
"Q106746779","co0191018"
"Q106746779","co0378887"
"Q106875157","co0162939"
"Q108560833","co0015475"
"Q109677844","co0378460"
"Q112651070","co0311381"
"Q106400381","co0715235"
"Q106412820","co0136681"
"Q107084920","co0297434"
"Q110104269","co0728305"
"Q105380426","co0239506"
"Q105430428","co0762733"
"Q105456179","co0780158"
"Q105554599","co0015969"
"Q105731405","co0020931"
"Q105676300","co0705202"
"Q105699308","co0055221"
"Q106690242","co0310156"
"Q106378448","co0079008"
"Q106336124","co0518177"
"Q106641416","co0016296"
"Q106641490","co0244153"
"Q106779236","co0261712"
"Q106807663","co0309555"
"Q106830869","co0620287"
"Q106960242","co0418309"
"Q106912917","co0537569"
"Q106936157","co0197099"
"Q106977818","co0457559"
"Q107009153","co0014821"
"Q107087911","co0838357"
"Q107103356","co0624987"
"Q107214995","co0180968"
"Q107214918","co0078999"
"Q107585565","co0238469"
"Q107871086","co0672175"
"Q110465292","co0864314"
"Q108101693","co0003562"
"Q108299991","co0923191"
"Q108570460","co0861654"
"Q108825069","co0762857"
"Q108903330","co0752824"
"Q109040848","co0827549"
"Q109361419","co1008213"
"Q110137338","co0088147"
"Q110245205","co0421401"
"Q110472143","co0942784"
"Q110513206","co0497484"
"Q110974153","co0787787"
"Q110991052","co0220799"
"Q110991071","co0967447"
"Q111345091","co0050423"
"Q112983145","co0353587"
"Q113124877","co0811252"
"Q113146825","co0865516"
"Q113461380","co0709285"
"Q106504537","co0095261"
"Q106641464","co0043735"
"Q106833252","co0292851"
"Q105763727","co0614533"
"Q105763739","co0258376"
"Q106192567","co0007978"
"Q108761261","co0450013"
"Q118444582","co0811000"
"Q116180544","co0910929"
"Q121036061","co0052106"
"Q121079312","co0373066"
"Q121080330","co0243578"
"Q121080438","co0081460"
"Q121083183","co0553669"
"Q121083405","co0486866"
"Q121084441","co0184653"
"Q121271466","co0000904"
"Q119998894","co0700501"
"Q121035240","co0064082"
"Q121035455","co0013927"
"Q121035600","co0007764"
"Q121035946","co0062467"
"Q121036032","co0021159"
"Q121078750","co0156230"
"Q121078854","co0026936"
"Q121078981","co0012776"
"Q121079011","co0037434"
"Q121079229","co0040776"
"Q121035499","co0026056"
"Q121035515","co0002163"
"Q121035652","co0035894"
"Q121035845","co0054778"
"Q121035895","co0054062"
"Q121086040","co0087376"
"Q121086116","co0028055"
"Q121086144","co0008586"
"Q121086188","co0071673"
"Q121040095","co0010564"
"Q121091056","co0153953"
"Q121091055","co0023289"
"Q121091275","co0010228"
"Q121079071","co0079193"
"Q121086052","co0050734"
"Q121035298","co0093187"
"Q121035502","co0052032"
"Q121035527","co0561251"
"Q121091057","co0066179"
"Q121091179","co0014947"
"Q121035783","co0745086"
"Q121035779","co0694079"
"Q121035032","co0328448"
"Q121035089","co0956530"
"Q121035906","co0073514"
"Q121035420","co0692504"
"Q121035704","co0046871"
"Q121035561","co0559993"
"Q121040176","co0685627"
"Q121035353","co0221126"
"Q121035986","co0274827"
"Q121035287","co0071086"
"Q121035960","co0077622"
"Q121035853","co0078389"
"Q121057910","co0727144"
"Q121057858","co0113132"
"Q121057830","co0761450"
"Q121058088","co0852230"
"Q121079388","co0056828"
"Q121079269","co0068212"
"Q121091113","co0329746"
"Q121086124","co0302347"
"Q121079358","co0696019"
"Q121079525","co0100975"
"Q121270649","co0546727"
"Q121270937","co0546309"
"Q121270937","co0050287"
"Q121271145","co0066377"
"Q121271362","co0051864"
"Q121271364","co0042122"
"Q121298805","co0059494"
"Q121298886","co0033489"
"Q121271144","co0305530"
"Q121298715","co0064565"
"Q121271491","co0047269"
"Q121270757","co0461834"
"Q121271127","co0046866"
"Q121270896","co0516840"
"Q121270933","co0722221"
"Q121271501","co0041998"
"Q121299012","co0211056"
"Q115361179","co0821313"
"Q113407859","co0372944"
"Q112223766","co0178873"
"Q113631208","co0120422"
"Q115097355","co0897169"
"Q113628178","co0940563"
"Q114839559","co0487933"
"Q114870054","co0591149"
"Q115202614","co0223344"
"Q115203215","co0558314"
"Q115726136","co0687402"
"Q111472057","co0111304"
"Q111902341","co0799735"
"Q113598123","co0141574"
"Q113865609","co0273767"
"Q115098369","co0563870"
"Q113162614","co0714671"
"Q113631089","co0130356"
"Q116294384","co0765467"
"Q116912969","co0636508"
"Q111604177","co0848918"
"Q111604207","co0848917"
"Q111740165","co0920356"
"Q111955723","co0580166"
"Q111968568","co0299306"
"Q113571532","co0396097"
"Q112201910","co0478495"
"Q112713282","co0064237"
"Q113462994","co0282087"
"Q113500171","co0857233"
"Q113839106","co0909908"
"Q113841526","co1007339"
"Q113965205","co0079686"
"Q114051692","co0360365"
"Q114602915","co0895713"
"Q114839173","co0545061"
"Q114839430","co0860669"
"Q114839791","co0088295"
"Q115361179","co0374522"
"Q115451003","co0002649"
"Q115451236","co0000236"
"Q115755973","co0299795"
"Q115755976","co0769032"
"Q115755978","co0725933"
"Q115755988","co0051741"
"Q115755989","co0516224"
"Q115755999","co0689147"
"Q115756004","co0518405"
"Q115756006","co0690615"
"Q115756008","co0178609"
"Q115756016","co0591792"
"Q115756017","co0096201"
"Q115756021","co0486269"
"Q115756034","co0205862"
"Q119812136","co0035270"
"Q116775800","co0685472"
"Q116771959","co0486721"
"Q116908492","co0650527"
"Q116971466","co1022516"
"Q117072322","co0835524"
"Q117305248","co0393265"
"Q117449738","co0950809"
"Q120629662","co0736615"
"Q120675533","co0851289"
"Q119268382","co0123790"
"Q119458408","co0750792"
"Q119659424","co0718285"
"Q119812136","co0026481"
"Q120736469","co0870751"
"Q120736505","co0402351"
"Q121034374","co0057787"
"Q121034491","co0028358"
"Q121034205","co0108852"
"Q121034339","co0169264"
"Q121034474","co0044833"
"Q121034474","co0641809"
"Q121034416","co0031180"
"Q121034223","co0074285"
"Q121034270","co0076272"
"Q121034362","co0477927"
"Q121034314","co0037026"
"Q121034420","co0140881"
"Q111488974","co0671182"
"Q112543931","co0801746"
"Q113661438","co0033018"
"Q114469584","co0752660"
"Q111488934","co0135797"
"Q114457530","co0049876"
"Q121223543","co0013680"
"Q121223262","co0081846"
"Q121208085","co0297816"
"Q121223426","co0795240"
"Q121223632","co0718101"
"Q121300418","co0689680"
"Q121301245","co0132197"
"Q121034492","co0057325"
"Q121034488","co0085613"
"Q121034933","co0011170"
"Q121034618","co0110362"
"Q121034622","co0103598"
"Q121034773","co0063461"
"Q121034895","co0060306"
"Q121091450","co0010901"
"Q121091490","co0318670"
"Q121126011","co0052819"
"Q121126184","co0002839"
"Q121126354","co0039323"
"Q121126552","co0066779"
"Q121126797","co0039410"
"Q121126872","co0081938"
"Q121034685","co0158582"
"Q121034776","co0150654"
"Q121034929","co0095171"
"Q121034684","co0090382"
"Q121034617","co0037496"
"Q121034976","co0795688"
"Q121034677","co0502251"
"Q121143837","co0072002"
"Q121144060","co0133364"
"Q121144140","co0012893"
"Q121144236","co0072484"
"Q121034770","co0453874"
"Q121034940","co0075114"
"Q121034825","co0030230"
"Q121034870","co0144502"
"Q121159846","co0076155"
"Q121159970","co0068432"
"Q121159934","co0204698"
"Q121126003","co0012482"
"Q121126018","co0012071"
"Q121126409","co0126454"
"Q121126576","co0026336"
"Q121126742","co0137800"
"Q121143637","co0073152"
"Q121144006","co0054998"
"Q121159761","co0017246"
"Q121159768","co0129187"
"Q121222910","co0015740"
"Q121222930","co0103126"
"Q121222969","co0112023"
"Q121223103","co0039921"
"Q121223197","co0001963"
"Q121126321","co0063466"
"Q121126572","co0032367"
"Q121126787","co0811909"
"Q121126557","co0227764"
"Q121126696","co0640328"
"Q121126773","co0055043"
"Q121126145","co0050725"
"Q121126857","co0177984"
"Q121143565","co0018393"
"Q121144120","co0259262"
"Q121143860","co0801513"
"Q121144300","co0263034"
"Q121144065","co0842122"
"Q121143846","co0824717"
"Q121144002","co0293796"
"Q121144213","co0345769"
"Q121143683","co0128577"
"Q121144206","co0325397"
"Q121222760","co0047571"
"Q121222825","co0106332"
"Q121223077","co0107002"
"Q121223344","co0045027"
"Q121223426","co0029180"
"Q121223404","co0654814"
"Q121159764","co0103932"
"Q121299241","co0123627"
"Q121315132","co0038243"
"Q121223094","co0072743"
"Q121222582","co0166036"
"Q121222705","co0325532"
"Q121222799","co0693898"
"Q121222770","co0048822"
"Q121223381","co0104950"
"Q121299400","co0001020"
"Q121299401","co0042848"
"Q121144087","co0053637"
"Q121315148","co0041335"
"Q121315167","co0770118"
"Q121299140","co0072254"
"Q121299540","co0025456"
"Q121299373","co0021024"
"Q121315108","co0688492"
"Q121223339","co0309758"
"Q121034703","co0016854"
"Q121223387","co0022842"
"Q121299206","co0077497"
"Q123459514","co0025751"
"Q123459527","co0120668"
"Q123459528","co0225724"
"Q123459537","co0343047"
"Q123459541","co0142951"
"Q123459552","co0023366"
"Q123459560","co0265986"
"Q123459613","co0186811"
"Q123459621","co0044279"
"Q123459636","co0175100"
"Q123459639","co0103185"
"Q123459642","co0016526"
"Q123459643","co0052930"
"Q123459649","co0109306"
"Q123502005","co0501457"
"Q123502293","co0704320"
"Q123516744","co0837272"
"Q123523172","co0583907"
"Q123536871","co0835046"
"Q123562123","co0611069"
"Q121337069","co0130419"
"Q121593012","co0299061"
"Q121596811","co0820270"
"Q121792679","co0380959"
"Q121792774","co0003345"
"Q121792774","co0053861"
"Q121792856","co0030061"
"Q121792856","co0781985"
"Q121793023","co1012653"
"Q121885893","co0582028"
"Q121885893","co0744967"
"Q121315171","co0053405"
"Q121315306","co0004452"
"Q121315440","co0079381"
"Q121315540","co0859457"
"Q121337052","co0240889"
"Q121337232","co0072017"
"Q121337303","co0103475"
"Q121337302","co0044219"
"Q121337411","co0055913"
"Q121337529","co0071970"
"Q121337614","co0351717"
"Q121337615","co0012275"
"Q121337719","co0071153"
"Q121357511","co0103175"
"Q121357897","co0046093"
"Q121358037","co0163984"
"Q121315380","co0013358"
"Q121315441","co0072649"
"Q121315520","co0197272"
"Q121315635","co0023392"
"Q122233790","co0478183"
"Q121337104","co0000273"
"Q121337364","co0012768"
"Q121337392","co0150615"
"Q121357664","co0009343"
"Q121357812","co0421800"
"Q121315529","co0075509"
"Q121315237","co0059795"
"Q121337022","co0110920"
"Q122259955","co0539233"
"Q122260646","co0159978"
"Q121337333","co0221906"
"Q121337108","co0220730"
"Q121337308","co0144295"
"Q121337540","co0133803"
"Q121337285","co0399929"
"Q121337596","co0056999"
"Q121357543","co0035958"
"Q121357427","co0220772"
"Q121357781","co0073358"
"Q121357767","co0184158"
"Q121358012","co0157374"
"Q121357991","co0111797"
"Q121390173","co0344252"
"Q122388565","co0955458"
"Q122391546","co0236559"
"Q122391572","co0068480"
"Q122417468","co0567766"
"Q122512286","co0197542"
"Q121912651","co0899934"
"Q122459622","co0765774"
"Q122936953","co0150432"
"Q123004570","co0044913"
"Q123036987","co0368039"
"Q123037982","co0848920"
"Q123038471","co0384481"
"Q123137578","co0054102"
"Q123142030","co0044350"
"Q123142043","co0099776"
"Q123142049","co0023808"
"Q123142055","co0093758"
"Q123142067","co0241671"
"Q123142102","co0085628"
"Q123142108","co0456786"
"Q123142118","co0342554"
"Q123142124","co0059103"
"Q123142330","co0020963"
"Q123142338","co0046572"
"Q123142357","co0212869"
"Q123142364","co0112861"
"Q123142375","co0074341"
"Q123142398","co0074014"
"Q123142417","co0000956"
"Q123142429","co0237481"
"Q123142446","co0091964"
"Q123185260","co0369162"
"Q123459505","co0048343"
"Q123400110","co0352258"
"Q123400110","co0338494"
"Q123423109","co0026438"
"Q123457529","co0515343"
"Q123458813","co0047574"
"Q123458830","co0191360"
"Q123458835","co0003232"
"Q123459372","co0053994"
"Q123459374","co0184093"
"Q123459502","co0039264"
"Q123459509","co0284741"
"Q123459512","co0982337"
